date,open,high,low,close,volume,pct_change
1999-11-29,0.7943,0.8048,0.75,0.7683,29803199.09,-0.04
1999-11-30,0.7709,0.7839,0.7214,0.7214,31324799.04,-0.06
1999-12-01,0.7214,0.7683,0.7214,0.7578,22353599.32,0.05
1999-12-02,0.7604,0.8242,0.7604,0.8138,30988799.05,0.07
1999-12-03,0.8217,0.836,0.7839,0.7943,34276798.95,-0.02
1999-12-06,0.7969,0.8203,0.7969,0.8164,17860799.46,0.03
1999-12-07,0.823,0.8243,0.7578,0.7891,18638399.43,-0.03
1999-12-08,0.7865,0.8321,0.7839,0.8242,20169599.38,0.04
1999-12-09,0.8229,0.8438,0.7709,0.7995,21494399.34,-0.03
1999-12-10,0.8139,0.8178,0.7761,0.7904,9830399.7,-0.01
1999-12-13,0.7813,0.8087,0.7709,0.7878,18383999.44,-0.0
1999-12-14,0.7891,0.8087,0.767,0.7748,27388799.16,-0.02
1999-12-15,0.7696,0.7735,0.7318,0.75,20596799.37,-0.03
1999-12-16,0.7539,0.7657,0.7422,0.7448,13257599.6,-0.01
1999-12-17,0.7657,0.7956,0.7617,0.7839,26207999.2,0.05
1999-12-20,0.7852,0.8555,0.7578,0.849,40185598.77,0.08
1999-12-21,0.849,0.8867,0.8177,0.8854,38836798.82,0.04
1999-12-22,0.888,0.9167,0.8542,0.9063,25118399.23,0.02
1999-12-23,0.9076,0.9688,0.9037,0.9662,28022399.15,0.07
1999-12-27,0.987,0.9883,0.9193,0.9297,20241599.38,-0.04
1999-12-28,0.9297,0.9636,0.9245,0.9271,17918399.45,-0.0
1999-12-29,0.9252,0.9688,0.9245,0.9584,13214399.6,0.03
1999-12-30,0.9584,0.9727,0.9427,0.9662,13977599.57,0.01
1999-12-31,0.9642,0.9792,0.961,0.9779,12734399.61,0.01
2000-01-03,0.9845,0.9923,0.9193,0.9753,30091199.08,-0.0
2000-01-04,0.9584,0.961,0.9011,0.9492,30047999.08,-0.03
2000-01-05,0.922,0.9376,0.905,0.918,18835199.43,-0.03
2000-01-06,0.918,0.918,0.8229,0.8581,12047999.63,-0.07
2000-01-07,0.8542,0.8815,0.8412,0.8724,7118399.78,0.02
2000-01-10,0.875,0.9376,0.8594,0.9011,23985599.27,0.03
2000-01-11,0.8959,0.9063,0.8646,0.8646,14812799.55,-0.04
2000-01-12,0.8647,0.866,0.8308,0.8425,12355199.62,-0.03
2000-01-13,0.8412,0.8854,0.8308,0.8776,13219199.6,0.04
2000-01-14,0.8907,0.9519,0.888,0.9154,60455998.16,0.04
2000-01-18,0.9271,0.9584,0.8854,0.9545,26145599.2,0.04
2000-01-19,0.9584,0.9584,0.9375,0.9453,16468799.5,-0.01
2000-01-20,0.9532,1.0052,0.9349,0.9427,17956799.45,-0.0
2000-01-21,0.9401,0.944,0.9089,0.9323,54427198.34,-0.01
2000-01-24,0.9584,0.9623,0.8854,0.8907,25694399.22,-0.04
2000-01-25,0.8946,0.9037,0.8542,0.8828,23711999.28,-0.01
2000-01-26,0.8829,0.9063,0.8308,0.8464,23246399.29,-0.04
2000-01-27,0.8529,0.8529,0.7709,0.8021,45820798.6,-0.05
2000-01-28,0.7917,0.797,0.7474,0.7787,19444799.41,-0.03
2000-01-31,0.7826,0.7996,0.7292,0.7722,18239999.44,-0.01
2000-02-01,0.7735,0.797,0.7448,0.7904,9297599.72,0.02
2000-02-02,0.7943,0.8282,0.7904,0.8125,14903999.55,0.03
2000-02-03,0.8386,0.8555,0.8203,0.8255,10823999.67,0.02
2000-02-04,0.8516,0.8516,0.8282,0.8451,12369599.62,0.02
2000-02-07,0.849,0.849,0.7917,0.793,21748799.34,-0.06
2000-02-08,0.8125,0.8595,0.7917,0.8308,46881598.57,0.05
2000-02-09,0.8621,0.8764,0.8503,0.8516,58905598.2,0.03
2000-02-10,0.9037,1.0417,0.9037,1.0261,97003197.04,0.2
2000-02-11,1.0769,1.0782,0.9662,1.0417,42379198.71,0.02
2000-02-14,1.0443,1.2084,1.0339,1.2084,65011198.02,0.16
2000-02-15,1.211,1.2123,1.112,1.1615,45047998.63,-0.04
2000-02-16,1.1745,1.2553,1.1615,1.2149,101956796.89,0.05
2000-02-17,1.2136,1.2657,1.1953,1.2578,53577598.37,0.04
2000-02-18,1.2396,1.422,1.2305,1.4037,96086397.07,0.12
2000-02-22,1.3594,1.3776,1.3125,1.3646,54249598.35,-0.03
2000-02-23,1.349,1.3867,1.3321,1.3724,51139198.44,0.01
2000-02-24,1.3802,1.3893,1.3021,1.3594,24431999.25,-0.01
2000-02-25,1.3608,1.3608,1.2188,1.2748,27873599.15,-0.06
2000-02-28,1.2683,1.2813,1.2448,1.2657,51787198.42,-0.01
2000-02-29,1.2578,1.349,1.2578,1.3334,30604799.07,0.05
2000-03-01,1.3334,1.3334,1.2735,1.2943,38356798.83,-0.03
2000-03-02,1.3048,1.3048,1.2032,1.2071,19103999.42,-0.07
2000-03-03,1.2084,1.2397,1.1979,1.2266,27369599.17,0.02
2000-03-06,1.2345,1.3282,1.2084,1.2188,43070398.69,-0.01
2000-03-07,1.5625,1.8177,1.4948,1.7357,195201594.05,0.42
2000-03-08,1.7347,1.7657,1.6094,1.75,66873597.96,0.01
2000-03-09,1.7709,2.25,1.7657,2.0895,95390397.09,0.19
2000-03-10,2.1979,3.0209,2.1823,2.4584,216057593.41,0.18
2000-03-13,2.2292,3.125,2.2084,3.1094,241492792.63,0.26
2000-03-14,3.0925,3.0925,2.25,2.2943,156753595.22,-0.26
2000-03-15,2.4587,2.5222,2.125,2.2005,99532796.96,-0.04
2000-03-16,2.2709,2.349,1.9297,1.9619,74990397.71,-0.11
